time_truth_sec,pos_east_truth_m,pos_north_truth_m,pos_up_truth_m,vel_east_truth_mps,vel_north_truth_mps,vel_up_truth_mps,yaw_truth_rad,pitch_truth_rad,roll_truth_rad
26.0000000000013,5.95611911986107,-5.95155820185146,0,1.9769316325182,1.97844663460349,0,0.785781186691021,-0,0.0872664625997165
26.0100000000013,5.97585554078841,-5.93174093800703,0,1.97034892351405,1.9850024899813,0,0.789102890966556,-1.6940658945086e-21,0.0872664625997165
26.0200000000013,5.9955260258638,-5.91185822505833,0,1.96374447425296,1.99153644341897,0,0.792424595242091,-8.470329472543e-22,0.0872664625997165
26.0300000000013,6.01513035804883,-5.89191028238545,0,1.9571183576065,1.99804842282278,0,0.795746299517625,8.470329472543e-22,0.0872664625997165
26.0400000000013,6.034668321035,-5.87189733008818,0,1.95047064668531,2.00453835634141,0,0.799068003793161,8.470329472543e-22,0.0872664625997165
26.0500000000013,6.0541396992461,-5.85181958898362,0,1.9438014148383,2.01100617236685,0,0.802389708068695,-0,0.0872664625997165
26.0600000000013,6.07354427784061,-5.83167728060372,0,1.93711073565184,2.01745179953509,0,0.80571141234423,8.470329472543e-22,0.0872664625997165
26.0700000000013,6.09288184271406,-5.81147062719285,0,1.93039868294893,2.02387516672694,0,0.809033116619765,-0,0.0872664625997165
26.0800000000013,6.11215218050137,-5.79119985170537,0,1.92366533078841,2.03027620306885,0,0.8123548208953,-0,0.0872664625997165
26.0900000000013,6.13135507857926,-5.77086517780309,0,1.91691075346413,2.03665483793365,0,0.815676525170835,2.5410988417629e-21,0.0872664625997165
26.1000000000013,6.15049032506852,-5.7504668298529,0,1.91013502550413,2.04301100094133,0,0.81899822944637,8.470329472543e-22,0.0872664625997165
26.1100000000013,6.16955770883641,-5.73000503292425,0,1.90333822166983,2.04934462195983,0,0.822319933721905,1.6940658945086e-21,0.0872664625997165
26.1200000000013,6.18855701949896,-5.70948001278664,0,1.89652041695518,2.05565563110584,0,0.82564163799744,-8.470329472543e-22,0.0872664625997165
26.1300000000013,6.20748804742331,-5.68889199590717,0,1.88968168658585,2.06194395874549,0,0.828963342272975,-1.6940658945086e-21,0.0872664625997165
26.1400000000013,6.22635058373,-5.66824120944805,0,1.88282210601841,2.06820953549523,0,0.832285046548509,8.470329472543e-22,0.0872664625997165
26.1500000000013,6.24514442029529,-5.64752788126403,0,1.87594175093947,2.07445229222249,0,0.835606750824044,8.470329472543e-22,0.0872664625997165
26.1600000000013,6.26386934975345,-5.62675223989997,0,1.86904069726487,2.08067216004652,0,0.838928455099579,2.5410988417629e-21,0.0872664625997165
26.1700000000013,6.28252516549906,-5.60591451458823,0,1.86211902113883,2.08686907033909,0,0.842250159375114,8.470329472543e-22,0.0872664625997165
26.1800000000013,6.30111166168927,-5.58501493524623,0,1.85517679893311,2.09304295472532,0,0.845571863650649,-0,0.0872664625997165
26.1900000000013,6.3196286332461,-5.56405373247384,0,1.84821410724617,2.09919374508434,0,0.848893567926184,2.5410988417629e-21,0.0872664625997165
26.2000000000013,6.33807587585866,-5.54303113755087,0,1.84123102290233,2.10532137355014,0,0.852215272201719,8.470329472543e-22,0.0872664625997165
26.2100000000013,6.35645318598543,-5.52194738243454,0,1.8342276229509,2.11142577251223,0,0.855536976477254,1.6940658945086e-21,0.0872664625997165
26.2200000000013,6.37476036085654,-5.50080269975684,0,1.82720398466537,2.11750687461647,0,0.858858680752789,3.3881317890172e-21,0.0872664625997165
26.2300000000013,6.39299719847593,-5.47959732282207,0,1.82016018554252,2.12356461276572,0,0.862180385028324,1.6940658945086e-21,0.0872664625997164
26.2400000000013,6.41116349762364,-5.4583314856042,0,1.81309630330157,2.12959892012068,0,0.865502089303859,-1.6940658945086e-21,0.0872664625997165
26.2500000000013,6.42925905785802,-5.43700542274427,0,1.80601241588336,2.13560973010055,0,0.868823793579393,2.5410988417629e-21,0.0872664625997164
26.2600000000013,6.44728367951791,-5.41561936954786,0,1.79890860144943,2.14159697638381,0,0.872145497854928,-0,0.0872664625997165
26.2700000000013,6.46523716372487,-5.39417356198248,0,1.79178493838121,2.14756059290891,0,0.875467202130463,8.470329472543e-22,0.0872664625997165
26.2800000000013,6.4831193123854,-5.37266823667491,0,1.78464150527911,2.15350051387505,0,0.878788906405998,2.5410988417629e-21,0.0872664625997165
26.2900000000013,6.50092992819306,-5.35110363090866,0,1.77747838096172,2.15941667374287,0,0.882110610681533,2.5410988417629e-21,0.0872664625997165
26.3000000000013,6.51866881463069,-5.32947998262132,0,1.77029564446485,2.16530900723518,0,0.885432314957068,8.470329472543e-22,0.0872664625997165
26.3100000000013,6.53633577597258,-5.30779753040194,0,1.76309337504073,2.17117744933769,0,0.888754019232603,8.470329472543e-22,0.0872664625997165
26.3200000000013,6.55393061728662,-5.28605651348839,0,1.75587165215711,2.17702193529971,0,0.892075723508138,-0,0.0872664625997165
26.3300000000013,6.57145314443645,-5.26425717176473,0,1.74863055549638,2.18284240063488,0,0.895397427783673,2.5410988417629e-21,0.0872664625997165
26.3400000000013,6.58890316408359,-5.24239974575855,0,1.74137016495469,2.18863878112189,0,0.898719132059208,3.3881317890172e-21,0.0872664625997165
26.3500000000013,6.60628048368961,-5.22048447663833,0,1.73409056064107,2.19441101280515,0,0.902040836334742,8.470329472543e-22,0.0872664625997165
26.3600000000013,6.62358491151822,-5.19851160621077,0,1.72679182287658,2.20015903199555,0,0.905362540610277,-0,0.0872664625997164
26.3700000000013,6.6408162566374,-5.17648137691816,0,1.71947403219335,2.20588277527111,0,0.908684244885812,-0,0.0872664625997165
26.3800000000013,6.65797432892148,-5.15439403183561,0,1.71213726933376,2.21158217947771,0,0.912005949161347,2.5410988417629e-21,0.0872664625997165
26.3900000000013,6.67505893905331,-5.13224981466847,0,1.70478161524951,2.21725718172978,0,0.915327653436882,-8.470329472543e-22,0.0872664625997165
26.4000000000013,6.69206989852624,-5.1100489697496,0,1.69740715110076,2.222907719411,0,0.918649357712417,5.0821976835258e-21,0.0872664625997165
26.4100000000013,6.70900701964631,-5.08779174203667,0,1.6900139582552,2.22853373017497,0,0.921971061987952,-0,0.0872664625997165
26.4200000000013,6.72587011553425,-5.06547837710943,0,1.68260211828717,2.23413515194595,0,0.925292766263487,8.470329472543e-22,0.0872664625997164
26.4300000000013,6.74265900012757,-5.04310912116709,0,1.67517171297675,2.23971192291945,0,0.928614470539022,-0,0.0872664625997165
26.4400000000013,6.75937348818258,-5.0206842210255,0,1.66772282430887,2.24526398156302,0,0.931936174814557,2.5410988417629e-21,0.0872664625997165
26.4500000000013,6.7760133952765,-4.99820392411449,0,1.66025553447241,2.25079126661686,0,0.935257879090092,4.2351647362715e-21,0.0872664625997165
26.4600000000013,6.79257853780942,-4.97566847847511,0,1.65276992585927,2.2562937170945,0,0.938579583365627,5.0821976835258e-21,0.0872664625997164
26.4700000000013,6.80906873300639,-4.95307813275692,0,1.64526608106348,2.26177127228352,0,0.941901287641162,4.2351647362715e-21,0.0872664625997165
26.4800000000013,6.82548379891938,-4.93043313621521,0,1.63774408288028,2.26722387174616,0,0.945222991916699,-0,0.0872664625997165
26.4900000000013,6.84182355442934,-4.90773373870831,0,1.6302040143052,2.27265145532002,0,0.948544696192234,-8.470329472543e-22,0.0872664625997165
26.5000000000013,6.85808781924815,-4.88498019069476,0,1.62264595853318,2.27805396311872,0,0.951866400467769,-1.6940658945086e-21,0.0872664625997165
26.5100000000013,6.87427641392064,-4.86217274323058,0,1.6150699989576,2.28343133553258,0,0.955188104743304,-1.6940658945086e-21,0.0872664625997165
26.5200000000013,6.89038915982658,-4.83931164796652,0,1.6074762191694,2.28878351322921,0,0.958509809018839,-1.6940658945086e-21,0.0872664625997164
26.5300000000013,6.9064258791826,-4.81639715714525,0,1.59986470295613,2.29411043715425,0,0.961831513294374,-0,0.0872664625997165
26.5400000000013,6.92238639504421,-4.79342952359862,0,1.59223553430105,2.29941204853198,0,0.965153217569909,-0,0.0872664625997165
26.5500000000014,6.93827053130772,-4.77040900074478,0,1.58458879738219,2.30468828886595,0,0.968474921845444,-0,0.0872664625997164
26.5600000000014,6.9540781127122,-4.74733584258552,0,1.57692457657142,2.30993909993966,0,0.971796626120979,-0,0.0872664625997164
26.5700000000014,6.96980896484138,-4.72421030370334,0,1.56924295643352,2.31516442381719,0,0.975118330396514,-0,0.0872664625997165
26.5800000000014,6.98546291412562,-4.7010326392587,0,1.56154402172526,2.32036420284383,0,0.978440034672049,-1.6940658945086e-21,0.0872664625997165
26.5900000000014,7.00103978784379,-4.67780310498723,0,1.55382785739444,2.32553837964675,0,0.981761738947584,-0,0.0872664625997164
26.6000000000014,7.0165394141252,-4.65452195719684,0,1.54609454857897,2.33068689713556,0,0.985083443223119,1.6940658945086e-21,0.0872664625997165
26.6100000000014,7.03196162195149,-4.63118945276495,0,1.53834418060593,2.33580969850304,0,0.988405147498654,-0,0.0872664625997165
26.6200000000014,7.0473062411585,-4.60780584913562,0,1.53057683899064,2.34090672722567,0,0.991726851774189,-1.6940658945086e-21,0.0872664625997164
26.6300000000014,7.06257310243816,-4.58437140431674,0,1.52279260943567,2.34597792706434,0,0.995048556049724,-0,0.0872664625997164
26.6400000000014,7.07776203734036,-4.56088637687715,0,1.51499157782996,2.35102324206488,0,0.998370260325259,-3.3881317890172e-21,0.0872664625997165
26.6500000000014,7.09287287827482,-4.53735102594382,0,1.50717383024782,2.35604261655877,0,1.00169196460079,-1.6940658945086e-21,0.0872664625997165
26.6600000000014,7.10790545851291,-4.51376561119896,0,1.49933945294799,2.36103599516369,0,1.00501366887633,-1.6940658945086e-21,0.0872664625997165
26.6700000000014,7.12285961218951,-4.49013039287719,0,1.49148853237273,2.36600332278415,0,1.00833537315186,-1.6940658945086e-21,0.0872664625997165
26.6800000000014,7.13773517430485,-4.46644563176261,0,1.4836211551468,2.3709445446121,0,1.0116570774274,-1.6940658945086e-21,0.0872664625997165
26.6900000000014,7.15253198072629,-4.44271158918601,0,1.47573740807656,2.37585960612753,0,1.01497878170293,-1.6940658945086e-21,0.0872664625997164
26.7000000000014,7.16724986819017,-4.4189285270219,0,1.46783737814898,2.38074845309909,0,1.01830048597847,-0,0.0872664625997165
26.7100000000014,7.18188867430362,-4.39509670768567,0,1.45992115253068,2.38561103158467,0,1.021622190254,-1.6940658945086e-21,0.0872664625997165
26.7200000000014,7.19644823754629,-4.37121639413069,0,1.45198881856702,2.39044728793198,0,1.02494389452954,-0,0.0872664625997165
26.7300000000014,7.2109283972722,-4.34728784984539,0,1.44404046378104,2.39525716877918,0,1.02826559880507,-3.3881317890172e-21,0.0872664625997165
26.7400000000014,7.22532899371148,-4.32331133885037,0,1.43607617587258,2.40004062105544,0,1.03158730308061,-1.6940658945086e-21,0.0872664625997165
26.7500000000014,7.23964986797215,-4.29928712569547,0,1.42809604271728,2.40479759198154,0,1.03490900735614,-0,0.0872664625997165
26.7600000000014,7.25389086204183,-4.27521547545689,0,1.42010015236561,2.40952802907045,0,1.03823071163168,-0,0.0872664625997165
26.7700000000014,7.26805181878954,-4.2510966537342,0,1.4120885930419,2.41423188012791,0,1.04155241590721,1.6940658945086e-21,0.0872664625997165
26.7800000000014,7.2821325819674,-4.22693092664746,0,1.40406145314336,2.41890909325298,0,1.04487412018275,-1.6940658945086e-21,0.0872664625997165
26.7900000000014,7.29613299621237,-4.20271856083429,0,1.39601882123912,2.42355961683865,0,1.04819582445828,-3.3881317890172e-21,0.0872664625997165
26.8000000000014,7.31005290704795,-4.17845982344689,0,1.38796078606924,2.42818339957241,0,1.05151752873382,-1.6940658945086e-21,0.0872664625997165
26.8100000000014,7.32389216088589,-4.1541549821491,0,1.37988743654374,2.43278039043678,0,1.05483923300935,-1.6940658945086e-21,0.0872664625997165
26.8200000000014,7.33765060502789,-4.12980430511348,0,1.3717988617416,2.4373505387099,0,1.05816093728489,-1.6940658945086e-21,0.0872664625997165
26.8300000000014,7.35132808766727,-4.10540806101832,0,1.36369515090981,2.44189379396608,0,1.06148264156042,-3.3881317890172e-21,0.0872664625997165
26.8400000000014,7.36492445789069,-4.08096651904467,0,1.35557639346236,2.44641010607637,0,1.06480434583596,-3.3881317890172e-21,0.0872664625997165
26.8500000000014,7.37843956567972,-4.05647994887341,0,1.34744267897925,2.45089942520908,0,1.06812605011149,-5.0821976835258e-21,0.0872664625997165
26.8600000000014,7.39187326191262,-4.03194862068222,0,1.33929409720553,2.45536170183039,0,1.07144775438703,-1.6940658945086e-21,0.0872664625997165
26.8700000000014,7.40522539836588,-4.00737280514265,0,1.33113073805028,2.45979688670482,0,1.07476945866256,-1.6940658945086e-21,0.0872664625997165
26.8800000000014,7.41849582771592,-3.98275277341709,0,1.32295269158562,2.46420493089584,0,1.0780911629381,1.6940658945086e-21,0.0872664625997165
26.8900000000014,7.43168440354066,-3.95808879715583,0,1.31476004804575,2.46858578576636,0,1.08141286721363,-3.3881317890172e-21,0.0872664625997165
26.9000000000014,7.44479098032122,-3.93338114849399,0,1.3065528978259,2.47293940297932,0,1.08473457148917,-0,0.0872664625997165
26.9100000000014,7.45781541344342,-3.90863010004858,0,1.2983313314814,2.47726573449817,0,1.0880562757647,1.6940658945086e-21,0.0872664625997165
26.9200000000014,7.47075755919946,-3.88383592491548,0,1.2900954397266,2.48156473258741,0,1.09137798004024,-1.6940658945086e-21,0.0872664625997165
26.9300000000014,7.48361727478948,-3.8589988966664,0,1.28184531343395,2.48583634981316,0,1.09469968431577,-0,0.0872664625997165
26.9400000000014,7.4963944183231,-3.83411928934589,0,1.27358104363293,2.49008053904364,0,1.09802138859131,1.6940658945086e-21,0.0872664625997165
26.9500000000014,7.50908884882105,-3.8091973774683,0,1.2653027215091,2.49429725344969,0,1.10134309286684,-0,0.0872664625997165
26.9600000000014,7.52170042621666,-3.78423343601476,0,1.25701043840306,2.49848644650531,0,1.10466479714238,-1.6940658945086e-21,0.0872664625997165
26.9700000000014,7.53422901135747,-3.75922774043013,0,1.24870428580944,2.50264807198817,0,1.10798650141791,-1.6940658945086e-21,0.0872664625997165
26.9800000000014,7.54667446600671,-3.73418056661999,0,1.24038435537592,2.50678208398011,0,1.11130820569345,-1.6940658945086e-21,0.0872664625997165
26.9900000000014,7.55903665284484,-3.70909219094757,0,1.2320507389022,2.51088843686763,0,1.11462990996898,-3.3881317890172e-21,0.0872664625997165
27.0000000000014,7.5713154354711,-3.68396289023071,0,1.22370352833896,2.51496708534243,0,1.11795161424452,-0,0.0872664625997165
27.0100000000014,7.58351067840498,-3.6587929417388,0,1.2153428157869,2.51901798440189,0,1.12127331852005,-0,0.0872664625997165
27.0200000000014,7.5956222470877,-3.63358262318973,0,1.2069686934957,2.52304108934957,0,1.12459502279559,1.6940658945086e-21,0.0872664625997165
27.0300000000014,7.60765000788374,-3.60833221274684,0,1.19858125386298,2.5270363557957,0,1.12791672707112,-5.0821976835258e-21,0.0872664625997165
27.0400000000014,7.61959382808229,-3.58304198901579,0,1.19018058943332,2.53100373965768,0,1.13123843134666,-0,0.0872664625997165
27.0500000000014,7.63145357589871,-3.55771223104157,0,1.1817667928972,2.53494319716053,0,1.13456013562219,-0,0.0872664625997165
27.0600000000014,7.64322912047598,-3.53234321830536,0,1.17333995709,2.53885468483744,0,1.13788183989773,-0,0.0872664625997165
27.0700000000014,7.65492033188619,-3.50693523072147,0,1.16490017499099,2.54273815953019,0,1.14120354417326,-1.6940658945086e-21,0.0872664625997165
27.0800000000014,7.6665270811319,-3.48148854863423,0,1.15644753972225,2.54659357838964,0,1.1445252484488,1.6940658945086e-21,0.0872664625997165
27.0900000000014,7.6780492401476,-3.45600345281495,0,1.14798214454772,2.55042089887622,0,1.14784695272433,3.3881317890172e-21,0.0872664625997165
27.1000000000014,7.68948668180117,-3.43048022445874,0,1.1395040828721,2.55422007876041,0,1.15116865699987,3.3881317890172e-21,0.0872664625997165
27.1100000000014,7.70083927989518,-3.4049191451815,0,1.13101344823985,2.55799107612314,0,1.1544903612754,3.3881317890172e-21,0.0872664625997165
27.1200000000014,7.71210690916837,-3.37932049701674,0,1.12251033433417,2.56173384935633,0,1.15781206555094,1.6940658945086e-21,0.0872664625997165
27.1300000000014,7.72328944529701,-3.35368456241249,0,1.11399483497594,2.56544835716331,0,1.16113376982647,1.6940658945086e-21,0.0872664625997165
27.1400000000014,7.73438676489623,-3.3280116242282,0,1.10546704412271,2.56913455855928,0,1.16445547410201,-0,0.0872664625997165
27.1500000000014,7.74539874552145,-3.3023019657316,0,1.09692705586765,2.57279241287177,0,1.16777717837754,1.6940658945086e-21,0.0872664625997165
27.1600000000014,7.75632526566966,-3.2765558705956,0,1.08837496443849,2.57642187974107,0,1.17109888265308,-1.6940658945086e-21,0.0872664625997165
27.1700000000014,7.76716620478083,-3.25077362289511,0,1.07981086419653,2.58002291912071,0,1.17442058692861,1.6940658945086e-21,0.0872664625997165
27.1800000000014,7.77792144323918,-3.22495550710395,0,1.07123484963555,2.58359549127786,0,1.17774229120415,1.6940658945086e-21,0.0872664625997165
27.1900000000015,7.78859086237455,-3.19910180809172,0,1.06264701538082,2.5871395567938,0,1.18106399547968,1.6940658945086e-21,0.0872664625997165
27.2000000000015,7.79917434446366,-3.17321281112059,0,1.05404745618799,2.59065507656435,0,1.18438569975522,3.3881317890172e-21,0.0872664625997165
