time_gps_sec,pos_east_m,pos_north_m,pos_up_m,vel_east_mps,vel_north_mps,vel_up_mps
57.5899999999971,-8.18536969162438,-2.04358543015184,0.180333509850499,0.832913052129919,-2.86765707294988,0.0344707038081293
57.6899999999971,-8.1333546869868,-3.1091380982939,-1.00938178617955,0.955073636504254,-2.91106010615194,-0.0215829647905703
57.7899999999971,-7.84576793557268,-3.00946766873662,0.14605778622925,0.984892218950451,-2.70174513647622,-0.0255661545860366
57.8899999999971,-7.7880950066097,-3.53239402147714,0.391655498924848,1.05424204358571,-2.61575906601929,0.0732041316933549
57.989999999997,-7.33233709374613,-3.50185803018641,0.2988940605849,1.15533613490082,-2.62165670986513,0.0893101196123421
58.089999999997,-7.74881546546407,-3.8128957552778,-0.302183646899465,1.29781811696857,-2.69590459869657,0.187681571994245
58.189999999997,-7.38957442411304,-3.98206759448304,-0.510709403273466,1.39444908967998,-2.6576675870775,-0.0466189356175262
58.289999999997,-7.49925801721185,-4.12280750478397,-0.148977992315594,1.43225651079454,-2.52006616892283,0.105692488778751
58.389999999997,-6.72232887594595,-4.62629883990573,0.542048312532899,1.5351267246714,-2.50896689029604,-0.0724316195158357
58.4899999999969,-7.17714210198795,-4.57252058193884,0.235682098935541,1.61069943887274,-2.44664374315435,0.0426789478294528
58.5899999999969,-6.34399759404923,-4.2762146234494,-0.586176720638576,1.64974313599624,-2.32822397568573,-0.0348420231380086
58.6899999999969,-6.30217061910718,-4.64927693264876,0.344493814553317,1.75524522850789,-2.31240823811841,0.0448499449953726
58.7899999999969,-6.88281336044165,-5.54148795233291,0.00747222899943267,1.89269059540119,-2.32498562061346,0.0488306420223162
58.8899999999969,-7.02250724594414,-5.41249527933491,-0.719369014915827,1.87771979896038,-2.15952783317022,-0.0738835243236375
58.9899999999968,-6.34717430096612,-5.89663944171483,0.317355184625086,1.96127830576459,-2.10976028345653,-0.181249967168963
59.0899999999968,-6.03794783682681,-6.63841872921986,-0.427252350565794,2.06190464630024,-2.07851167547729,-0.103530034043297
